id,name,symbol,quote.GBP.price,quote.GBP.volume_24h,quote.GBP.volume_change_24h,quote.GBP.percent_change_1h,quote.GBP.percent_change_24h,quote.GBP.percent_change_7d,quote.GBP.percent_change_30d,quote.GBP.percent_change_60d,quote.GBP.percent_change_90d,timestamp
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,01:49.0
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,01:49.0
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,01:49.0
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,01:49.0
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,01:49.0
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,01:49.0
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,01:54.8
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,01:54.8
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,01:54.8
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,01:54.8
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,01:54.8
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,01:54.8
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,01:54.8
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,01:54.8
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,01:54.8
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,01:54.8
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,01:54.8
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,01:54.8
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,01:54.8
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,01:54.8
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,01:54.8
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,02:00.5
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,02:00.5
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,02:00.5
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,02:00.5
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,02:00.5
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,02:00.5
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,02:00.5
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,02:00.5
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,02:00.5
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,02:00.5
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,02:00.5
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,02:00.5
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,02:00.5
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,02:00.5
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,02:00.5
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,02:06.4
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,02:06.4
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,02:06.4
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,02:06.4
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,02:06.4
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,02:06.4
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,02:06.4
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,02:06.4
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,02:06.4
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,02:06.4
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,02:06.4
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,02:06.4
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,02:06.4
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,02:06.4
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,02:06.4
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,02:12.2
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,02:12.2
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,02:12.2
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,02:12.2
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,02:12.2
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,02:12.2
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,02:12.2
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,02:12.2
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,02:12.2
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,02:12.2
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,02:12.2
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,02:12.2
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,02:12.2
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,02:12.2
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,02:12.2
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,02:17.9
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,02:17.9
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,02:17.9
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,02:17.9
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,02:17.9
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,02:17.9
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,02:17.9
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,02:17.9
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,02:17.9
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,02:17.9
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,02:17.9
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,02:17.9
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,02:17.9
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,02:17.9
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,02:17.9
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,02:23.6
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,02:23.6
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,02:23.6
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,02:23.6
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,02:23.6
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,02:23.6
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,02:23.6
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,02:23.6
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,02:23.6
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,02:23.6
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,02:23.6
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,02:23.6
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,02:23.6
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,02:23.6
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,02:23.6
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,02:29.4
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,02:29.4
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,02:29.4
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,02:29.4
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,02:29.4
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,02:29.4
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,02:29.4
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,02:29.4
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,02:29.4
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,02:29.4
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,02:29.4
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,02:29.4
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,02:29.4
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,02:29.4
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,02:29.4
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,02:35.1
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,02:35.1
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,02:35.1
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,02:35.1
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,02:35.1
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,02:35.1
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,02:35.1
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,02:35.1
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,02:35.1
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,02:35.1
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,02:35.1
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,02:35.1
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,02:35.1
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,02:35.1
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,02:35.1
1,Bitcoin,BTC,21465.57376,7294323548,-14.6155,0.02217615,0.89458876,2.80433395,-4.50269111,-11.10733592,-0.08974319,02:40.9
1027,Ethereum,ETH,1322.073493,3001312645,-0.2894,-0.06058302,1.13647699,0.27989796,-5.52669515,-13.88752099,-5.86347134,02:40.9
825,Tether USDt,USDT,0.807591128,13770667864,-3.2651,-0.02324814,0.02797717,0.04930881,0.14751159,0.0052314,0.06693217,02:40.9
1839,BNB,BNB,173.4055505,488974923.3,71.5715,-0.02542045,1.36223748,0.00269479,-4.90802657,-10.70988883,-12.78595919,02:40.9
52,XRP,XRP,0.404805405,496915436.5,-31.3989,-0.16964567,1.04788819,-0.35463035,-12.93013262,-34.50022643,1.685377,02:40.9
3408,USD Coin,USDC,0.807480873,1708912045,-16.1459,-0.02403407,0.01628963,0.00622557,0.01058617,0.00401463,0.03063904,02:40.9
74,Dogecoin,DOGE,0.050216582,129757156.7,13.9687,-0.14102666,0.56645041,-1.95303833,-5.44857524,-9.18557137,-0.9498157,02:40.9
2010,Cardano,ADA,0.201339283,82709152.4,-12.6105,-0.32636818,1.43758944,-1.71623792,-8.28613262,-18.69817083,-6.74192755,02:40.9
11419,Toncoin,TON,1.899145514,72156012.82,154.4561,3.6480042,15.55975611,31.17967995,70.12637465,67.09541836,65.85166379,02:40.9
5426,Solana,SOL,15.37991606,144980343.4,-1.5105,-0.2865688,2.31856483,-2.06002916,-17.81175404,-25.67454906,20.90453723,02:40.9
1958,TRON,TRX,0.067417424,123447753.5,-22.4222,-0.09850761,-0.06742831,5.65103175,11.16821986,4.81189335,18.4227112,02:40.9
4943,Dai,DAI,0.807325404,58992419.77,-13.0254,-0.02329764,0.00756364,0.01314186,0.06801019,-0.00707656,0.01872809,02:40.9
6636,Polkadot,DOT,3.355217761,68040197.56,-9.8574,-0.09327399,1.36362995,-2.16977298,-11.4003709,-19.61778885,-9.32895763,02:40.9
3890,Polygon,MATIC,0.426423293,157918172.2,4.6282,-0.2012695,1.81357028,-2.38947397,-12.07156921,-29.06392944,-14.02310672,02:40.9
2,Litecoin,LTC,52.51723397,207283128.5,3.6457,-0.13495985,0.63053201,3.17526605,-12.57851338,-28.59017289,-16.659587,02:40.9
1,Bitcoin,BTC,21464.41546,7265094519,-14.3334,-0.06991191,0.87625298,2.79895548,-4.56172099,-11.16513665,-0.10493872,06:51.8
1027,Ethereum,ETH,1322.037693,2989208079,0.1653,-0.08440505,1.11389617,0.28114794,-5.58248154,-13.92111903,-5.856594,06:51.8
825,Tether USDt,USDT,0.807589963,13734846225,-3.0927,0.00042463,0.01944904,0.04581255,0.1482367,0.01155587,0.06106343,06:51.8
1839,BNB,BNB,173.3789147,488598475.1,71.2083,-0.04395869,1.36006855,-0.02183515,-4.90114165,-10.73266308,-12.82445217,06:51.8
52,XRP,XRP,0.404715441,493390109.4,-31.6887,-0.20709188,0.93551202,-0.35786639,-13.0023135,-34.59538694,1.38604656,06:51.8
3408,USD Coin,USDC,0.807536318,1705268183,-15.8736,0.00782589,0.01150462,0.01419479,0.00478684,0.04067567,0.02288626,06:51.8
74,Dogecoin,DOGE,0.050216962,129099091.5,14.3517,-0.14354803,0.55777416,-1.96215987,-5.51885932,-9.21831294,-0.91937886,06:51.8
2010,Cardano,ADA,0.201312363,82089154.87,-12.9883,-0.3875325,1.4163984,-1.69503282,-8.36735663,-18.69442958,-6.7991996,06:51.8
11419,Toncoin,TON,1.898457314,72147547.93,155.2779,3.08137806,16.21149126,30.93113843,70.04158354,67.23267847,65.81537275,06:51.8
5426,Solana,SOL,15.37343579,143966459.5,-1.2867,-0.29502309,2.29960631,-2.10307548,-17.76313597,-25.70065764,20.86274036,06:51.8
1958,TRON,TRX,0.067394689,122809311.5,-21.9201,-0.14569829,-0.1182241,5.58684282,11.1864527,4.76684638,18.40452633,06:51.8
4943,Dai,DAI,0.80730793,58684862.09,-13.6893,-0.01726812,0.0181585,0.01380905,0.06463238,-0.02463148,0.04548861,06:51.8
6636,Polkadot,DOT,3.355961889,67854030.62,-9.8734,-0.06393008,1.36014958,-2.15603163,-11.37317571,-19.58997459,-9.36650947,06:51.8
3890,Polygon,MATIC,0.426406203,157794557.5,4.9151,-0.21697413,1.77661166,-2.37690764,-12.06291421,-29.06298027,-14.02966766,06:51.8
2,Litecoin,LTC,52.52729017,206041719.6,3.4194,-0.17881844,0.68634869,3.20606805,-12.58375474,-28.5941781,-16.64499589,06:51.8
1,Bitcoin,BTC,21464.41546,7265094519,-14.3334,-0.06991191,0.87625298,2.79895548,-4.56172099,-11.16513665,-0.10493872,06:52.4
1027,Ethereum,ETH,1322.037693,2989208079,0.1653,-0.08440505,1.11389617,0.28114794,-5.58248154,-13.92111903,-5.856594,06:52.4
825,Tether USDt,USDT,0.807589963,13734846225,-3.0927,0.00042463,0.01944904,0.04581255,0.1482367,0.01155587,0.06106343,06:52.4
1839,BNB,BNB,173.3789147,488598475.1,71.2083,-0.04395869,1.36006855,-0.02183515,-4.90114165,-10.73266308,-12.82445217,06:52.4
52,XRP,XRP,0.404715441,493390109.4,-31.6887,-0.20709188,0.93551202,-0.35786639,-13.0023135,-34.59538694,1.38604656,06:52.4
3408,USD Coin,USDC,0.807536318,1705268183,-15.8736,0.00782589,0.01150462,0.01419479,0.00478684,0.04067567,0.02288626,06:52.4
74,Dogecoin,DOGE,0.050216962,129099091.5,14.3517,-0.14354803,0.55777416,-1.96215987,-5.51885932,-9.21831294,-0.91937886,06:52.4
2010,Cardano,ADA,0.201312363,82089154.87,-12.9883,-0.3875325,1.4163984,-1.69503282,-8.36735663,-18.69442958,-6.7991996,06:52.4
11419,Toncoin,TON,1.898457314,72147547.93,155.2779,3.08137806,16.21149126,30.93113843,70.04158354,67.23267847,65.81537275,06:52.4
5426,Solana,SOL,15.37343579,143966459.5,-1.2867,-0.29502309,2.29960631,-2.10307548,-17.76313597,-25.70065764,20.86274036,06:52.4
1958,TRON,TRX,0.067394689,122809311.5,-21.9201,-0.14569829,-0.1182241,5.58684282,11.1864527,4.76684638,18.40452633,06:52.4
4943,Dai,DAI,0.80730793,58684862.09,-13.6893,-0.01726812,0.0181585,0.01380905,0.06463238,-0.02463148,0.04548861,06:52.4
6636,Polkadot,DOT,3.355961889,67854030.62,-9.8734,-0.06393008,1.36014958,-2.15603163,-11.37317571,-19.58997459,-9.36650947,06:52.4
3890,Polygon,MATIC,0.426406203,157794557.5,4.9151,-0.21697413,1.77661166,-2.37690764,-12.06291421,-29.06298027,-14.02966766,06:52.4
2,Litecoin,LTC,52.52729017,206041719.6,3.4194,-0.17881844,0.68634869,3.20606805,-12.58375474,-28.5941781,-16.64499589,06:52.4
